home,away,result,year,home previous,away previous
coritiba,guarani,0.0,2004,1.0,1.0
vasco,criciúma,1.0,2004,1.0,1.0
paysandu,fluminense,2.0,2004,1.0,2.0
sãopaulo,atléticopr,0.0,2004,2.0,1.0
flamengo,pontepreta,2.0,2004,1.0,2.0
goiás,cruzeiro,2.0,2004,2.0,4.0
juventude,grêmio,2.0,2004,2.0,2.0
internacional,palmeiras,0.0,2004,1.0,0.0
atléticomg,vasco,2.0,2004,2.0,0.0
fluminense,coritiba,2.0,2004,2.0,2.0
corinthians,paysandu,0.0,2004,0.0,0.0
guarani,sãocaetano,2.0,2004,1.0,2.0
atléticopr,figueirense,1.0,2004,0.0,3.0
vitória,paraná,0.0,2004,1.0,2.0
criciúma,sãopaulo,2.0,2004,2.0,2.0
santos,botafogo,0.0,2004,0.0,0.0
botafogo,atléticomg,2.0,2004,0.0,2.0
coritiba,internacional,2.0,2004,2.0,1.0
paysandu,atléticopr,1.0,2004,0.0,0.0
cruzeiro,criciúma,2.0,2004,3.0,2.0
pontepreta,goiás,0.0,2004,2.0,1.0
grêmio,corinthians,0.0,2004,1.0,1.0
figueirense,santos,0.0,2004,3.0,1.0
sãopaulo,fluminense,0.0,2004,1.0,1.0
paraná,flamengo,0.0,2004,2.0,1.0
vasco,guarani,1.0,2004,0.0,0.0
palmeiras,vitória,2.0,2004,0.0,1.0
sãocaetano,juventude,0.0,2004,2.0,1.0
internacional,paysandu,0.0,2004,1.0,0.0
criciúma,botafogo,0.0,2004,1.0,0.0
atléticomg,pontepreta,1.0,2004,1.0,3.0
goiás,grêmio,0.0,2004,1.0,2.0
flamengo,sãocaetano,2.0,2004,1.0,3.0
santos,cruzeiro,1.0,2004,1.0,2.0
fluminense,vasco,0.0,2004,1.0,0.0
corinthians,palmeiras,1.0,2004,1.0,0.0
juventude,paraná,0.0,2004,0.0,2.0
vitória,figueirense,0.0,2004,1.0,3.0
guarani,sãopaulo,1.0,2004,1.0,2.0
atléticopr,coritiba,2.0,2004,1.0,1.0
santos,juventude,0.0,2004,1.0,1.0
paraná,cruzeiro,0.0,2004,2.0,2.0
guarani,atléticopr,2.0,2004,1.0,1.0
sãocaetano,criciúma,0.0,2004,2.0,2.0
vasco,grêmio,2.0,2004,0.0,1.0
palmeiras,pontepreta,0.0,2004,1.0,3.0
internacional,fluminense,2.0,2004,2.0,1.0
atléticomg,corinthians,2.0,2004,0.0,1.0
botafogo,paysandu,2.0,2004,0.0,0.0
goiás,figueirense,0.0,2004,1.0,2.0
vitória,flamengo,0.0,2004,2.0,0.0
coritiba,sãopaulo,1.0,2004,0.0,3.0
paysandu,vasco,1.0,2004,0.0,0.0
atléticopr,santos,0.0,2004,1.0,2.0
cruzeiro,palmeiras,0.0,2004,1.0,2.0
flamengo,internacional,1.0,2004,0.0,2.0
figueirense,sãocaetano,0.0,2004,2.0,2.0
criciúma,goiás,0.0,2004,1.0,2.0
juventude,atléticomg,2.0,2004,1.0,0.0
pontepreta,coritiba,2.0,2004,2.0,0.0
grêmio,botafogo,2.0,2004,1.0,0.0
sãopaulo,paraná,2.0,2004,3.0,2.0
fluminense,vitória,0.0,2004,1.0,3.0
corinthians,guarani,0.0,2004,0.0,1.0
botafogo,figueirense,2.0,2004,0.0,2.0
paysandu,grêmio,1.0,2004,0.0,1.0
internacional,goiás,0.0,2004,2.0,2.0
coritiba,atléticomg,1.0,2004,0.0,0.0
santos,palmeiras,1.0,2004,1.0,2.0
flamengo,fluminense,1.0,2004,0.0,2.0
sãocaetano,vasco,0.0,2004,2.0,1.0
paraná,pontepreta,1.0,2004,2.0,1.0
criciúma,vitória,0.0,2004,2.0,2.0
juventude,guarani,0.0,2004,1.0,1.0
corinthians,atléticopr,1.0,2004,1.0,1.0
cruzeiro,sãopaulo,0.0,2004,2.0,2.0
fluminense,criciúma,2.0,2004,3.0,3.0
pontepreta,juventude,1.0,2004,2.0,2.0
figueirense,paysandu,2.0,2004,1.0,0.0
palmeiras,coritiba,0.0,2004,3.0,0.0
vitória,internacional,0.0,2004,2.0,2.0
atléticomg,santos,2.0,2004,1.0,1.0
vasco,botafogo,0.0,2004,1.0,0.0
sãopaulo,corinthians,2.0,2004,2.0,1.0
guarani,paraná,0.0,2004,0.0,1.0
goiás,flamengo,2.0,2004,1.0,0.0
atléticopr,cruzeiro,0.0,2004,2.0,2.0
grêmio,sãocaetano,1.0,2004,1.0,2.0
fluminense,guarani,2.0,2004,2.0,1.0
paraná,botafogo,2.0,2004,1.0,0.0
internacional,atléticomg,0.0,2004,2.0,1.0
sãopaulo,grêmio,0.0,2004,1.0,1.0
goiás,corinthians,2.0,2004,1.0,1.0
palmeiras,vasco,2.0,2004,3.0,2.0
cruzeiro,paysandu,0.0,2004,2.0,0.0
coritiba,sãocaetano,0.0,2004,0.0,2.0
criciúma,juventude,0.0,2004,2.0,2.0
pontepreta,figueirense,1.0,2004,1.0,1.0
flamengo,atléticopr,0.0,2004,0.0,3.0
vitória,santos,1.0,2004,2.0,0.0
grêmio,coritiba,2.0,2004,1.0,1.0
atléticopr,vitória,1.0,2004,3.0,1.0
vasco,paraná,2.0,2004,2.0,0.0
figueirense,cruzeiro,2.0,2004,2.0,3.0
sãocaetano,palmeiras,2.0,2004,2.0,2.0
corinthians,flamengo,2.0,2004,1.0,1.0
botafogo,pontepreta,1.0,2004,0.0,1.0
paysandu,sãopaulo,0.0,2004,0.0,1.0
guarani,criciúma,0.0,2004,1.0,2.0
juventude,goiás,2.0,2004,2.0,0.0
santos,internacional,0.0,2004,1.0,2.0
atléticomg,fluminense,0.0,2004,1.0,2.0
criciúma,grêmio,1.0,2004,2.0,1.0
coritiba,paraná,2.0,2004,1.0,0.0
flamengo,figueirense,1.0,2004,1.0,1.0
santos,guarani,0.0,2004,2.0,2.0
internacional,vasco,1.0,2004,2.0,1.0
juventude,corinthians,0.0,2004,2.0,0.0
botafogo,fluminense,2.0,2004,0.0,1.0
palmeiras,sãopaulo,0.0,2004,1.0,1.0
paysandu,vitória,0.0,2004,1.0,2.0
goiás,sãocaetano,0.0,2004,0.0,1.0
pontepreta,cruzeiro,0.0,2004,1.0,2.0
atléticomg,atléticopr,1.0,2004,1.0,2.0
internacional,criciúma,0.0,2004,1.0,1.0
sãopaulo,pontepreta,0.0,2004,1.0,2.0
atléticopr,juventude,0.0,2004,2.0,2.0
figueirense,vasco,2.0,2004,2.0,2.0
vitória,goiás,2.0,2004,2.0,1.0
guarani,atléticomg,2.0,2004,2.0,1.0
fluminense,grêmio,0.0,2004,0.0,1.0
paraná,palmeiras,1.0,2004,0.0,1.0
sãocaetano,botafogo,1.0,2004,1.0,0.0
corinthians,santos,1.0,2004,0.0,3.0
flamengo,paysandu,0.0,2004,1.0,2.0
cruzeiro,coritiba,1.0,2004,1.0,1.0
sãopaulo,atléticomg,0.0,2004,2.0,1.0
goiás,fluminense,0.0,2004,1.0,1.0
grêmio,figueirense,2.0,2004,1.0,2.0
vasco,vitória,0.0,2004,1.0,1.0
botafogo,internacional,0.0,2004,1.0,2.0
paraná,atléticopr,0.0,2004,0.0,2.0
cruzeiro,guarani,0.0,2004,1.0,1.0
palmeiras,juventude,0.0,2004,2.0,1.0
paysandu,sãocaetano,2.0,2004,2.0,0.0
criciúma,flamengo,2.0,2004,1.0,2.0
pontepreta,santos,1.0,2004,2.0,4.0
coritiba,corinthians,1.0,2004,1.0,0.0
pontepreta,guarani,0.0,2004,2.0,1.0
internacional,grêmio,0.0,2004,1.0,1.0
santos,sãopaulo,0.0,2004,4.0,2.0
vitória,botafogo,0.0,2004,1.0,2.0
flamengo,vasco,1.0,2004,1.0,2.0
juventude,coritiba,0.0,2004,1.0,1.0
goiás,paysandu,0.0,2004,2.0,2.0
corinthians,paraná,0.0,2004,1.0,1.0
atléticopr,palmeiras,2.0,2004,2.0,3.0
figueirense,criciúma,0.0,2004,1.0,0.0
fluminense,sãocaetano,0.0,2004,1.0,0.0
atléticomg,cruzeiro,0.0,2004,1.0,1.0
atléticomg,vitória,2.0,2004,2.0,1.0
corinthians,criciúma,0.0,2004,2.0,0.0
juventude,fluminense,0.0,2004,2.0,2.0
grêmio,cruzeiro,1.0,2004,0.0,1.0
guarani,internacional,0.0,2004,0.0,2.0
figueirense,paraná,2.0,2004,1.0,1.0
paysandu,pontepreta,0.0,2004,1.0,2.0
atléticopr,goiás,0.0,2004,2.0,3.0
vasco,coritiba,1.0,2004,2.0,1.0
sãocaetano,sãopaulo,2.0,2004,0.0,2.0
botafogo,palmeiras,2.0,2004,2.0,2.0
santos,flamengo,0.0,2004,3.0,1.0
cruzeiro,botafogo,0.0,2004,2.0,2.0
internacional,atléticopr,0.0,2004,2.0,3.0
palmeiras,grêmio,0.0,2004,2.0,0.0
vitória,corinthians,2.0,2004,1.0,3.0
paraná,sãocaetano,1.0,2004,1.0,0.0
goiás,guarani,0.0,2004,2.0,1.0
flamengo,juventude,1.0,2004,1.0,2.0
fluminense,santos,0.0,2004,2.0,4.0
criciúma,atléticomg,0.0,2004,0.0,1.0
coritiba,paysandu,2.0,2004,2.0,1.0
pontepreta,vasco,0.0,2004,1.0,2.0
sãopaulo,figueirense,0.0,2004,1.0,1.0
grêmio,paraná,0.0,2004,0.0,1.0
corinthians,internacional,2.0,2004,3.0,2.0
juventude,vitória,0.0,2004,3.0,1.0
atléticomg,goiás,1.0,2004,1.0,3.0
guarani,flamengo,1.0,2004,1.0,0.0
figueirense,coritiba,2.0,2004,1.0,1.0
paysandu,palmeiras,0.0,2004,1.0,2.0
sãocaetano,pontepreta,1.0,2004,1.0,2.0
vasco,cruzeiro,0.0,2004,1.0,3.0
botafogo,sãopaulo,0.0,2004,0.0,1.0
atléticopr,fluminense,0.0,2004,1.0,2.0
santos,criciúma,0.0,2004,3.0,1.0
fluminense,corinthians,0.0,2004,2.0,3.0
internacional,juventude,1.0,2004,2.0,4.0
sãopaulo,vasco,0.0,2004,1.0,2.0
coritiba,botafogo,0.0,2004,1.0,1.0
criciúma,atléticopr,0.0,2004,1.0,2.0
vitória,guarani,0.0,2004,1.0,1.0
flamengo,atléticomg,2.0,2004,1.0,1.0
cruzeiro,sãocaetano,1.0,2004,2.0,1.0
goiás,santos,2.0,2004,3.0,2.0
palmeiras,figueirense,2.0,2004,1.0,1.0
pontepreta,grêmio,0.0,2004,2.0,1.0
paraná,paysandu,0.0,2004,0.0,2.0
botafogo,flamengo,2.0,2004,1.0,1.0
corinthians,cruzeiro,0.0,2004,1.0,2.0
atléticopr,pontepreta,0.0,2004,2.0,3.0
grêmio,vitória,0.0,2004,1.0,1.0
paysandu,criciúma,2.0,2004,2.0,2.0
figueirense,fluminense,0.0,2004,0.0,2.0
guarani,palmeiras,0.0,2004,1.0,1.0
juventude,sãopaulo,1.0,2004,3.0,2.0
vasco,goiás,0.0,2004,1.0,2.0
sãocaetano,internacional,0.0,2004,2.0,1.0
atléticomg,paraná,0.0,2004,0.0,1.0
santos,coritiba,0.0,2004,2.0,1.0
fluminense,cruzeiro,2.0,2004,2.0,1.0
atléticopr,grêmio,2.0,2004,2.0,2.0
flamengo,palmeiras,1.0,2004,1.0,1.0
juventude,vasco,2.0,2004,3.0,2.0
criciúma,pontepreta,0.0,2004,2.0,3.0
corinthians,sãocaetano,0.0,2004,1.0,3.0
santos,paysandu,0.0,2004,2.0,1.0
atléticomg,figueirense,0.0,2004,1.0,1.0
goiás,paraná,0.0,2004,1.0,1.0
vitória,coritiba,2.0,2004,1.0,1.0
internacional,sãopaulo,2.0,2004,0.0,3.0
guarani,botafogo,1.0,2004,1.0,1.0
pontepreta,fluminense,0.0,2004,3.0,1.0
palmeiras,goiás,1.0,2004,1.0,2.0
figueirense,guarani,2.0,2004,1.0,1.0
sãocaetano,atléticopr,1.0,2004,2.0,2.0
paysandu,atléticomg,0.0,2004,1.0,2.0
paraná,criciúma,1.0,2004,1.0,2.0
vasco,corinthians,1.0,2004,2.0,2.0
coritiba,flamengo,0.0,2004,1.0,0.0
grêmio,santos,0.0,2004,1.0,3.0
botafogo,juventude,1.0,2004,2.0,1.0
cruzeiro,internacional,0.0,2004,0.0,0.0
sãopaulo,vitória,0.0,2004,2.0,1.0
fluminense,paraná,0.0,2004,1.0,1.0
santos,sãocaetano,1.0,2004,3.0,2.0
goiás,coritiba,1.0,2004,2.0,2.0
atléticomg,grêmio,0.0,2004,2.0,2.0
flamengo,sãopaulo,0.0,2004,0.0,3.0
corinthians,botafogo,2.0,2004,3.0,1.0
internacional,pontepreta,1.0,2004,0.0,2.0
guarani,paysandu,2.0,2004,1.0,1.0
juventude,figueirense,2.0,2004,1.0,1.0
vitória,cruzeiro,0.0,2004,0.0,1.0
criciúma,palmeiras,1.0,2004,2.0,1.0
atléticopr,vasco,0.0,2004,2.0,1.0
sãopaulo,goiás,0.0,2004,2.0,2.0
paraná,internacional,1.0,2004,1.0,0.0
pontepreta,vitória,0.0,2004,2.0,1.0
grêmio,guarani,2.0,2004,2.0,1.0
paysandu,juventude,1.0,2004,1.0,1.0
figueirense,corinthians,1.0,2004,1.0,2.0
cruzeiro,flamengo,0.0,2004,1.0,1.0
vasco,santos,1.0,2004,1.0,2.0
botafogo,atléticopr,2.0,2004,1.0,2.0
sãocaetano,atléticomg,2.0,2004,2.0,3.0
coritiba,criciúma,0.0,2004,2.0,2.0
palmeiras,fluminense,0.0,2004,2.0,1.0
internacional,figueirense,0.0,2004,1.0,0.0
juventude,cruzeiro,0.0,2004,2.0,2.0
flamengo,grêmio,0.0,2004,1.0,1.0
corinthians,pontepreta,0.0,2004,3.0,3.0
criciúma,vasco,0.0,2004,2.0,0.0
atléticomg,palmeiras,1.0,2004,2.0,2.0
fluminense,paysandu,2.0,2004,1.0,1.0
goiás,botafogo,0.0,2004,2.0,1.0
guarani,coritiba,2.0,2004,0.0,3.0
vitória,sãocaetano,1.0,2004,1.0,1.0
santos,paraná,0.0,2004,1.0,0.0
atléticopr,sãopaulo,0.0,2004,2.0,2.0
grêmio,juventude,1.0,2004,1.0,3.0
figueirense,atléticopr,2.0,2004,0.0,3.0
sãocaetano,guarani,0.0,2004,2.0,0.0
cruzeiro,goiás,1.0,2004,2.0,2.0
palmeiras,internacional,0.0,2004,3.0,2.0
paraná,vitória,0.0,2004,0.0,1.0
botafogo,santos,0.0,2004,0.0,2.0
paysandu,corinthians,0.0,2004,0.0,3.0
pontepreta,flamengo,0.0,2004,2.0,2.0
coritiba,fluminense,0.0,2004,3.0,1.0
vasco,atléticomg,0.0,2004,0.0,1.0
sãopaulo,criciúma,0.0,2004,2.0,1.0
flamengo,paraná,0.0,2004,2.0,1.0
corinthians,grêmio,2.0,2004,2.0,0.0
santos,figueirense,0.0,2004,2.0,0.0
fluminense,sãopaulo,0.0,2004,0.0,2.0
guarani,vasco,2.0,2004,0.0,1.0
criciúma,cruzeiro,1.0,2004,1.0,1.0
internacional,coritiba,2.0,2004,2.0,2.0
atléticopr,paysandu,0.0,2004,2.0,1.0
goiás,pontepreta,0.0,2004,2.0,3.0
juventude,sãocaetano,2.0,2004,3.0,2.0
vitória,palmeiras,2.0,2004,1.0,4.0
atléticomg,botafogo,2.0,2004,0.0,1.0
botafogo,criciúma,2.0,2004,1.0,1.0
paraná,juventude,1.0,2004,1.0,3.0
sãopaulo,guarani,2.0,2004,2.0,0.0
grêmio,goiás,2.0,2004,0.0,3.0
paysandu,internacional,0.0,2004,1.0,1.0
sãocaetano,flamengo,1.0,2004,2.0,2.0
palmeiras,corinthians,1.0,2004,3.0,2.0
vasco,fluminense,2.0,2004,1.0,1.0
coritiba,atléticopr,1.0,2004,2.0,2.0
figueirense,vitória,0.0,2004,0.0,0.0
pontepreta,atléticomg,2.0,2004,1.0,0.0
cruzeiro,santos,2.0,2004,1.0,2.0
fluminense,internacional,0.0,2004,1.0,1.0
sãopaulo,coritiba,1.0,2004,1.0,1.0
cruzeiro,paraná,1.0,2004,1.0,1.0
figueirense,goiás,0.0,2004,1.0,3.0
criciúma,sãocaetano,1.0,2004,1.0,2.0
corinthians,atléticomg,0.0,2004,2.0,0.0
pontepreta,palmeiras,2.0,2004,1.0,2.0
juventude,santos,1.0,2004,2.0,2.0
flamengo,vitória,0.0,2004,2.0,0.0
atléticopr,guarani,0.0,2004,3.0,0.0
paysandu,botafogo,0.0,2004,2.0,1.0
grêmio,vasco,1.0,2004,0.0,1.0
vasco,paysandu,1.0,2004,2.0,3.0
palmeiras,cruzeiro,1.0,2004,1.0,1.0
paraná,sãopaulo,1.0,2004,2.0,1.0
atléticomg,juventude,2.0,2004,0.0,1.0
goiás,criciúma,0.0,2004,2.0,0.0
sãocaetano,figueirense,0.0,2004,1.0,2.0
santos,atléticopr,2.0,2004,2.0,3.0
internacional,flamengo,2.0,2004,0.0,3.0
guarani,corinthians,1.0,2004,0.0,2.0
vitória,fluminense,1.0,2004,0.0,2.0
botafogo,grêmio,0.0,2004,0.0,0.0
coritiba,pontepreta,0.0,2004,2.0,0.0
sãopaulo,cruzeiro,2.0,2004,2.0,2.0
vasco,sãocaetano,1.0,2004,1.0,2.0
guarani,juventude,0.0,2004,0.0,1.0
goiás,internacional,0.0,2004,2.0,0.0
fluminense,flamengo,0.0,2004,3.0,2.0
palmeiras,santos,1.0,2004,0.0,1.0
figueirense,botafogo,0.0,2004,2.0,1.0
atléticopr,corinthians,0.0,2004,3.0,3.0
pontepreta,paraná,1.0,2004,0.0,1.0
vitória,criciúma,0.0,2004,0.0,0.0
grêmio,paysandu,2.0,2004,0.0,3.0
atléticomg,coritiba,0.0,2004,0.0,2.0
sãocaetano,grêmio,0.0,2004,3.0,0.0
paraná,guarani,2.0,2004,2.0,1.0
santos,atléticomg,0.0,2004,2.0,1.0
criciúma,fluminense,1.0,2004,0.0,3.0
flamengo,goiás,0.0,2004,2.0,2.0
corinthians,sãopaulo,2.0,2004,3.0,1.0
internacional,vitória,0.0,2004,0.0,1.0
botafogo,vasco,2.0,2004,1.0,1.0
juventude,pontepreta,1.0,2004,0.0,0.0
paysandu,figueirense,0.0,2004,2.0,3.0
cruzeiro,atléticopr,1.0,2004,1.0,3.0
coritiba,palmeiras,2.0,2004,2.0,0.0
figueirense,pontepreta,1.0,2004,2.0,1.0
paysandu,cruzeiro,0.0,2004,3.0,1.0
atléticomg,internacional,2.0,2004,1.0,1.0
sãocaetano,coritiba,0.0,2004,4.0,2.0
guarani,fluminense,2.0,2004,1.0,3.0
grêmio,sãopaulo,0.0,2004,0.0,1.0
vasco,palmeiras,1.0,2004,1.0,0.0
atléticopr,flamengo,0.0,2004,3.0,2.0
corinthians,goiás,0.0,2004,1.0,2.0
juventude,criciúma,0.0,2004,0.0,0.0
botafogo,paraná,0.0,2004,1.0,1.0
santos,vitória,0.0,2004,2.0,1.0
sãopaulo,paysandu,0.0,2004,1.0,4.0
coritiba,grêmio,0.0,2004,1.0,1.0
fluminense,atléticomg,2.0,2004,3.0,1.0
cruzeiro,figueirense,2.0,2004,1.0,1.0
palmeiras,sãocaetano,0.0,2004,1.0,4.0
paraná,vasco,0.0,2004,1.0,0.0
criciúma,guarani,2.0,2004,0.0,1.0
vitória,atléticopr,1.0,2004,1.0,3.0
goiás,juventude,1.0,2004,1.0,1.0
internacional,santos,0.0,2004,1.0,3.0
pontepreta,botafogo,2.0,2004,2.0,2.0
flamengo,corinthians,2.0,2004,1.0,1.0
vasco,internacional,0.0,2004,0.0,2.0
sãopaulo,palmeiras,0.0,2004,1.0,2.0
fluminense,botafogo,1.0,2004,2.0,1.0
atléticopr,atléticomg,0.0,2004,4.0,1.0
sãocaetano,goiás,0.0,2004,2.0,1.0
figueirense,flamengo,0.0,2004,1.0,1.0
vitória,paysandu,0.0,2004,1.0,2.0
cruzeiro,pontepreta,0.0,2004,0.0,2.0
guarani,santos,1.0,2004,0.0,2.0
grêmio,criciúma,0.0,2004,1.0,0.0
paraná,coritiba,0.0,2004,2.0,1.0
corinthians,juventude,1.0,2004,1.0,2.0
coritiba,cruzeiro,2.0,2004,1.0,1.0
vasco,figueirense,0.0,2004,1.0,1.0
criciúma,internacional,0.0,2004,0.0,2.0
goiás,vitória,0.0,2004,0.0,1.0
grêmio,fluminense,1.0,2004,2.0,1.0
pontepreta,sãopaulo,1.0,2004,2.0,2.0
santos,corinthians,2.0,2004,2.0,1.0
atléticomg,guarani,0.0,2004,0.0,0.0
palmeiras,paraná,2.0,2004,2.0,2.0
paysandu,flamengo,2.0,2004,2.0,0.0
juventude,atléticopr,2.0,2004,3.0,4.0
botafogo,sãocaetano,2.0,2004,2.0,2.0
corinthians,coritiba,2.0,2004,1.0,1.0
figueirense,grêmio,0.0,2004,1.0,2.0
vitória,vasco,0.0,2004,1.0,2.0
fluminense,goiás,1.0,2004,1.0,1.0
santos,pontepreta,0.0,2004,2.0,0.0
atléticomg,sãopaulo,1.0,2004,1.0,3.0
internacional,botafogo,0.0,2004,1.0,2.0
sãocaetano,paysandu,0.0,2004,1.0,0.0
guarani,cruzeiro,0.0,2004,0.0,1.0
atléticopr,paraná,2.0,2004,3.0,2.0
flamengo,criciúma,0.0,2004,0.0,1.0
juventude,palmeiras,1.0,2004,3.0,1.0
cruzeiro,atléticomg,1.0,2004,1.0,1.0
grêmio,internacional,1.0,2004,1.0,2.0
coritiba,juventude,1.0,2004,1.0,2.0
paysandu,goiás,0.0,2004,0.0,2.0
botafogo,vitória,2.0,2004,1.0,2.0
palmeiras,atléticopr,0.0,2004,2.0,2.0
sãopaulo,santos,0.0,2004,3.0,2.0
vasco,flamengo,0.0,2004,2.0,1.0
sãocaetano,fluminense,0.0,2004,2.0,1.0
criciúma,figueirense,0.0,2004,1.0,2.0
paraná,corinthians,1.0,2004,1.0,0.0
guarani,pontepreta,2.0,2004,1.0,0.0
palmeiras,botafogo,0.0,2004,2.0,1.0
goiás,atléticopr,0.0,2004,2.0,1.0
cruzeiro,grêmio,0.0,2004,1.0,1.0
vitória,atléticomg,0.0,2004,2.0,2.0
sãopaulo,sãocaetano,2.0,2004,3.0,3.0
internacional,guarani,1.0,2004,2.0,1.0
paraná,figueirense,0.0,2004,1.0,2.0
fluminense,juventude,0.0,2004,1.0,2.0
pontepreta,paysandu,0.0,2004,0.0,1.0
coritiba,vasco,1.0,2004,0.0,2.0
flamengo,santos,2.0,2004,1.0,2.0
criciúma,corinthians,2.0,2004,2.0,1.0
sãopaulo,sãocaetano,0.0,2004,3.0,2.0
santos,fluminense,0.0,2004,1.0,2.0
guarani,goiás,2.0,2004,2.0,3.0
paysandu,coritiba,2.0,2004,1.0,0.0
botafogo,cruzeiro,0.0,2004,0.0,1.0
juventude,flamengo,0.0,2004,1.0,1.0
grêmio,palmeiras,1.0,2004,0.0,3.0
corinthians,vitória,0.0,2004,1.0,2.0
figueirense,sãopaulo,0.0,2004,1.0,3.0
atléticopr,internacional,0.0,2004,0.0,2.0
atléticomg,criciúma,2.0,2004,1.0,1.0
vasco,pontepreta,2.0,2004,2.0,1.0
sãocaetano,paraná,0.0,2004,2.0,1.0
palmeiras,paysandu,0.0,2004,4.0,1.0
goiás,atléticomg,0.0,2004,2.0,1.0
flamengo,guarani,0.0,2004,1.0,2.0
paraná,grêmio,0.0,2004,1.0,0.0
criciúma,santos,2.0,2004,1.0,2.0
internacional,corinthians,0.0,2004,2.0,2.0
fluminense,atléticopr,1.0,2004,1.0,1.0
cruzeiro,vasco,0.0,2004,1.0,2.0
coritiba,figueirense,0.0,2004,0.0,1.0
vitória,juventude,2.0,2004,1.0,2.0
sãopaulo,botafogo,0.0,2004,2.0,1.0
pontepreta,sãocaetano,1.0,2004,1.0,2.0
botafogo,coritiba,0.0,2004,1.0,1.0
sãocaetano,cruzeiro,0.0,2004,3.0,2.0
grêmio,pontepreta,0.0,2004,0.0,1.0
corinthians,fluminense,2.0,2004,2.0,1.0
vasco,sãopaulo,2.0,2004,2.0,3.0
santos,goiás,0.0,2004,1.0,2.0
atléticomg,flamengo,0.0,2004,0.0,1.0
atléticopr,criciúma,0.0,2004,2.0,1.0
guarani,vitória,2.0,2004,1.0,1.0
paysandu,paraná,2.0,2004,0.0,2.0
figueirense,palmeiras,1.0,2004,1.0,3.0
juventude,internacional,1.0,2004,1.0,1.0
fluminense,figueirense,1.0,2004,1.0,1.0
paraná,atléticomg,0.0,2004,2.0,1.0
palmeiras,guarani,1.0,2004,3.0,1.0
vitória,grêmio,0.0,2004,1.0,1.0
goiás,vasco,0.0,2004,1.0,1.0
pontepreta,atléticopr,1.0,2004,1.0,3.0
flamengo,botafogo,2.0,2004,1.0,2.0
cruzeiro,corinthians,1.0,2004,1.0,1.0
coritiba,santos,1.0,2004,1.0,2.0
criciúma,paysandu,0.0,2004,0.0,0.0
internacional,sãocaetano,0.0,2004,2.0,3.0
sãopaulo,juventude,0.0,2004,2.0,1.0
figueirense,atléticomg,0.0,2004,2.0,1.0
botafogo,guarani,0.0,2004,2.0,1.0
paraná,goiás,0.0,2004,2.0,2.0
cruzeiro,fluminense,1.0,2004,1.0,0.0
sãopaulo,internacional,0.0,2004,2.0,3.0
paysandu,santos,2.0,2004,0.0,2.0
palmeiras,flamengo,1.0,2004,3.0,1.0
pontepreta,criciúma,0.0,2004,0.0,1.0
sãocaetano,corinthians,0.0,2004,3.0,2.0
coritiba,vitória,0.0,2004,1.0,1.0
grêmio,atléticopr,2.0,2004,1.0,4.0
vasco,juventude,2.0,2004,0.0,0.0
fluminense,pontepreta,0.0,2004,1.0,1.0
guarani,figueirense,0.0,2004,1.0,2.0
criciúma,paraná,1.0,2004,1.0,3.0
atléticomg,paysandu,2.0,2004,1.0,0.0
goiás,palmeiras,2.0,2004,1.0,1.0
corinthians,vasco,0.0,2004,1.0,0.0
vitória,sãopaulo,1.0,2004,1.0,3.0
santos,grêmio,0.0,2004,2.0,1.0
juventude,botafogo,0.0,2004,0.0,2.0
atléticopr,sãocaetano,0.0,2004,2.0,3.0
internacional,cruzeiro,0.0,2004,2.0,0.0
flamengo,coritiba,2.0,2004,1.0,1.0
grêmio,atléticomg,1.0,2004,1.0,1.0
paysandu,guarani,0.0,2004,0.0,2.0
palmeiras,criciúma,0.0,2004,1.0,1.0
paraná,fluminense,1.0,2004,3.0,2.0
sãopaulo,flamengo,2.0,2004,3.0,1.0
sãocaetano,santos,1.0,2004,1.0,3.0
botafogo,corinthians,1.0,2004,1.0,2.0
vasco,atléticopr,0.0,2004,0.0,3.0
coritiba,goiás,0.0,2004,1.0,1.0
figueirense,juventude,0.0,2004,2.0,1.0
cruzeiro,vitória,0.0,2004,0.0,1.0
pontepreta,internacional,1.0,2004,1.0,3.0
fluminense,palmeiras,2.0,2004,3.0,2.0
vitória,pontepreta,1.0,2004,1.0,1.0
criciúma,coritiba,2.0,2004,1.0,2.0
guarani,grêmio,0.0,2004,2.0,0.0
goiás,sãopaulo,0.0,2004,1.0,3.0
atléticomg,sãocaetano,0.0,2004,1.0,1.0
flamengo,cruzeiro,0.0,2004,1.0,1.0
corinthians,figueirense,0.0,2004,3.0,2.0
internacional,paraná,0.0,2004,3.0,2.0
juventude,paysandu,1.0,2004,1.0,1.0
atléticopr,botafogo,2.0,2004,1.0,1.0
santos,vasco,0.0,2004,2.0,1.0
paraná,goiás,1.0,2005,1.0,2.0
atléticomg,figueirense,0.0,2005,1.0,3.0
sãocaetano,palmeiras,2.0,2005,2.0,2.0
flamengo,cruzeiro,2.0,2005,0.0,3.0
internacional,botafogo,1.0,2005,0.0,0.0
fortaleza,coritiba,1.0,2005,1.0,1.0
fluminense,sãopaulo,0.0,2005,1.0,2.0
corinthians,juventude,2.0,2005,0.0,1.0
atléticopr,pontepreta,1.0,2005,1.0,3.0
brasiliense,vasco,2.0,2005,2.0,3.0
santos,paysandu,0.0,2005,3.0,1.0
goiás,sãocaetano,2.0,2005,3.0,2.0
